market,product,mushy,servings_sold,city_population,price_per_serving,price_instrument
C25Q1,F2B19,0,188968.72668478198,304011,0.11493644,0.080968135
C25Q1,F2B26,0,199005.602424066,304011,0.15166273,0.11327129
C25Q1,F2B28,1,186684.453393147,304011,0.18878968,0.14641822
C25Q1,F2B40,0,147346.83847611,304011,0.11160632,0.068502591
C25Q1,F2B48,0,56918.90059496099,304011,0.13426494,0.097365721
C25Q1,F3B06,1,1563070.78411587,304011,0.11727612,0.070006774
C25Q1,F3B14,0,761617.1795992202,304011,0.11784419,0.078156952
C25Q1,F4B02,0,364434.84310995,304011,0.13643909,0.094519535
C25Q1,F4B10,0,462148.1343403201,304011,0.088375993,0.044787551
C25Q1,F4B12,0,342860.48360703,304011,0.1277219,0.081805548
C25Q1,F6B18,0,94685.95638061201,304011,0.15049747,0.10273451
C25Q2,F1B04,1,145386.853110153,304011,0.05042885,0.0086650173
C25Q2,F1B06,1,515087.90153469,304011,0.14388484,0.10764766
C25Q2,F1B07,1,182582.573119218,304011,0.14100563,0.10979171
C25Q2,F1B09,0,98058.7784511,304011,0.11038754,0.08056289
C25Q2,F1B11,0,2466503.5044528004,304011,0.15055784,0.11982835
C25Q2,F1B13,0,942038.25639723,304011,0.10653664,0.062907465
C25Q2,F1B17,1,25187.9432368635,304011,0.14075149,0.10294931
C25Q2,F1B30,0,70550.98032315599,304011,0.10538049,0.069803921
C25Q2,F1B45,0,172335.450060576,304011,0.14308664,0.1037756
C25Q2,F2B05,0,16765.1626154238,304011,0.14235426,0.11215414
C25Q2,F2B08,0,252344.01924273602,304011,0.098124525,0.061140706
C25Q2,F2B15,1,5721.7537592514,304011,0.096054684,0.066217915
C25Q2,F2B16,1,81258.74753724001,304011,0.14068393,0.10777262
C25Q2,F2B19,0,202106.89676589303,304011,0.12790027,0.087737698
C25Q2,F2B26,0,260162.717633928,304011,0.14319849,0.10585111
C25Q2,F2B28,1,469709.80906365,304011,0.15696363,0.1182309
C25Q2,F2B40,0,17723.7767888658,304011,0.092092183,0.044095677
C25Q2,F2B48,0,262838.52942856203,304011,0.11013099,0.081030554
C25Q2,F3B06,1,238808.41710138,304011,0.12222611,0.083566118
C25Q2,F3B14,0,609408.56681001,304011,0.15370549,0.11054358
C25Q2,F4B02,0,89799.89098059,304011,0.15250164,0.11157009
C25Q2,F4B10,0,92235.43224153899,304011,0.11981822,0.076405398
C25Q2,F4B12,0,640167.32663118,304011,0.08510837,0.055468271
C25Q2,F6B18,0,29810.203547652,304011,0.16522971,0.12868533
C26Q1,F1B04,1,201744.984661272,394017,0.1006588,0.064527064
C26Q1,F1B06,1,417240.78751835995,394017,0.13844482,0.096331729
C26Q1,F1B07,1,852939.62055549,394017,0.1164474,0.088005693
C26Q1,F1B09,0,425940.70651938,394017,0.11475871,0.091111035
C26Q1,F1B11,0,1804208.38995618,394017,0.18217664,0.14273521
C26Q1,F1B13,0,644638.6997200799,394017,0.10191916,0.070436033
C26Q1,F1B17,1,2286932.08415724,394017,0.10652499,0.069109137
C26Q1,F1B30,0,343983.00776006695,394017,0.12877583,0.10378178
C26Q1,F1B45,0,74609.303774265,394017,0.1328087,0.10326304
C26Q1,F2B05,0,448908.85580814,394017,0.15171458,0.10497973
C26Q1,F2B08,0,1305015.47468487,394017,0.13656262,0.094186919
C26Q1,F2B15,1,181085.46962933702,394017,0.10261594,0.08367037
C26Q1,F2B16,1,1262528.8737457502,394017,0.1399613,0.11040139
C26Q1,F2B19,0,1877279.8512897,394017,0.1236643,0.091676389
C26Q1,F2B26,0,403875.08863064996,394017,0.12640893,0.085837299
C26Q1,F2B28,1,150378.440717934,394017,0.17169136,0.13425808
C26Q1,F2B40,0,350536.837519323,394017,0.16325184,0.12853263
C26Q1,F2B48,0,145816.573752603,394017,0.14993184,0.12259173
C26Q1,F3B06,1,722725.0242416101,394017,0.1165931,0.077281558
C26Q1,F3B14,0,231602.525529219,394017,0.17729052,0.14373223
C26Q1,F4B02,0,74530.26711620101,394017,0.18316943,0.15156727
C26Q1,F4B10,0,495103.77532395,394017,0.094378825,0.053852792
C26Q1,F4B12,0,342717.14461596304,394017,0.092997463,0.068461298
C26Q1,F6B18,0,194387.45123994298,394017,0.14900273,0.11349218
C26Q2,F1B04,1,688051.02389985,394017,0.093174913,0.05139442
C26Q2,F1B06,1,3048475.9942131294,394017,0.12601473,0.083534648
C26Q2,F1B07,1,1154410.78231323,394017,0.092784899,0.06062273
C26Q2,F1B09,0,238777.190932644,394017,0.1116248,0.076019629
C26Q2,F1B11,0,2596440.53076642,394017,0.15460518,0.12359006
C26Q2,F1B13,0,888463.3855406401,394017,0.12608888,0.087244246
C26Q2,F1B17,1,56567.672363825994,394017,0.15616322,0.12639617
C26Q2,F1B30,0,274721.338171332,394017,0.10359054,0.072704497
C26Q2,F1B45,0,903248.75132037,394017,0.12913157,0.089095998
C26Q2,F2B05,0,1409980.5751005001,394017,0.11490035,0.065968322
C26Q2,F2B08,0,692986.34687607,394017,0.11828256,0.086058768
C26Q2,F2B15,1,30811.820924090705,394017,0.1083307,0.078842956
C26Q2,F2B16,1,301319.46442470595,394017,0.12620714,0.091604771
C26Q2,F2B19,0,695311.06293675,394017,0.13258676,0.11170773
C26Q2,F2B26,0,744862.66449777,394017,0.1274241,0.092650187
C26Q2,F2B28,1,587633.7228606,394017,0.1730769,0.13252693
C26Q2,F2B40,0,410531.00504247,394017,0.11670279,0.088202712
C26Q2,F2B48,0,43657.888182714,394017,0.11861399,0.095503453
C26Q2,F3B06,1,1163581.98504795,394017,0.12041713,0.090529281
C26Q2,F3B14,0,485207.27791614004,394017,0.14881139,0.11137001
C26Q2,F4B02,0,299927.251849212,394017,0.1541751,0.109427
C26Q2,F4B10,0,244220.72373375302,394017,0.1115808,0.090352581
C26Q2,F4B12,0,2883901.79948247,394017,0.062042074,0.020981745
C26Q2,F6B18,0,421244.25240924,394017,0.15655993,0.12073647
C27Q1,F1B04,1,37298.395090745995,173339,0.11898848,0.093107888
C27Q1,F1B06,1,875848.93378677,173339,0.10729617,0.065189259
C27Q1,F1B07,1,842022.4727578498,173339,0.088968636,0.057829001
C27Q1,F1B09,0,90721.08418464,173339,0.087638228,0.05468761
C27Q1,F1B11,0,3359496.6621081,173339,0.13860463,0.090641405
C27Q1,F1B13,0,348243.24250305,173339,0.10496461,0.076853307
C27Q1,F1B17,1,1196135.54755299,173339,0.12104476,0.079571655
C27Q1,F1B30,0,28050.662370906,173339,0.13031019,0.10326486
C27Q1,F1B45,0,97307.17645215598,173339,0.10691191,0.073112957
C27Q1,F2B05,0,352052.04461751005,173339,0.095363426,0.064728763
C27Q1,F2B08,0,616156.9629345,173339,0.082525227,0.050480893
C27Q1,F2B15,1,58159.875998403,173339,0.081342271,0.052933455
C27Q1,F2B16,1,124374.90996989999,173339,0.14126597,0.11019921
C27Q1,F2B19,0,18495.696327227997,173339,0.13365871,0.098072757
C27Q1,F2B26,0,80672.500844001,173339,0.13658983,0.1000805
C27Q1,F2B28,1,339367.95635894994,173339,0.17845522,0.14498031
C27Q1,F2B40,0,36050.62573962,173339,0.1444679,0.10949873
C27Q1,F2B48,0,28834.396112133003,173339,0.1516882,0.13102159
C27Q1,F3B06,1,149247.408362688,173339,0.12303261,0.079490141
C27Q1,F3B14,0,276279.85273068,173339,0.14846206,0.12799574
C27Q1,F4B02,0,204187.69634877003,173339,0.12726632,0.094796774
C27Q1,F4B10,0,91325.638268262,173339,0.08699963,0.0586949
C27Q1,F4B12,0,352375.41198879,173339,0.098391879,0.061332039
C27Q1,F6B18,0,41111.364101426996,173339,0.17345175,0.14406196
C27Q2,F1B04,1,337373.24394933,173339,0.083760031,0.057353251
C27Q2,F1B06,1,850970.7692887501,173339,0.1302072,0.095318275
C27Q2,F1B07,1,161293.03326909,173339,0.13272636,0.093755895
C27Q2,F1B09,0,176602.20374484,173339,0.093134884,0.053847724
C27Q2,F1B11,0,149013.65344095,173339,0.19993258,0.17127688
C27Q2,F1B13,0,160884.92392749,173339,0.13426832,0.1019576
C27Q2,F1B17,1,1613824.2419139,173339,0.10181207,0.049488748
C27Q2,F1B30,0,41944.559259609,173339,0.11968734,0.10376515
C27Q2,F1B45,0,173053.69613973,173339,0.10976,0.081184379
C27Q2,F2B05,0,564833.7343145701,173339,0.11483806,0.088887301
C27Q2,F2B08,0,735480.31856283,173339,0.11318567,0.071976064
C27Q2,F2B15,1,22762.194004323,173339,0.11763627,0.089653982
C27Q2,F2B16,1,123268.297153356,173339,0.17296201,0.12623913
C27Q2,F2B19,0,631678.2223437,173339,0.094989989,0.06490218
C27Q2,F2B26,0,226212.6991734,173339,0.13772254,0.10455871
C27Q2,F2B28,1,588901.04670483,173339,0.17191295,0.14119183
C27Q2,F2B40,0,177726.37649544,173339,0.10664378,0.070187291
C27Q2,F2B48,0,90543.461457933,173339,0.11293127,0.083576193
C27Q2,F3B06,1,103923.43230575701,173339,0.13700227,0.094760183
C27Q2,F3B14,0,357071.78951919003,173339,0.14761959,0.10868292
C27Q2,F4B02,0,430123.26806252997,173339,0.16410381,0.12040546
C27Q2,F4B10,0,103634.01008418601,173339,0.12247204,0.082355289
C27Q2,F4B12,0,108936.49082885099,173339,0.13733733,0.1049688
C27Q2,F6B18,0,312305.53325481,173339,0.13647498,0.098357362
C29Q1,F1B04,1,760765.8219246,447619,0.052766983,0.024483067
C29Q1,F1B06,1,744551.70993522,447619,0.10856331,0.069000345
C29Q1,F1B07,1,777896.99781642,447619,0.092132405,0.061499984
C29Q1,F1B09,0,1811040.18533613,447619,0.062441184,0.023960686
C29Q1,F1B11,0,1224883.14512184,447619,0.14989595,0.10031881
C29Q1,F1B13,0,1457953.9851842101,447619,0.10265393,0.066268705
C29Q1,F1B17,1,423013.85356995,447619,0.11279238,0.077516149
C29Q1,F1B30,0,396937.5661154521,447619,0.093259513,0.066178183
C29Q1,F1B45,0,75668.37112160101,447619,0.17847122,0.14054501
C29Q1,F2B05,0,102388.25099334601,447619,0.1170194,0.080434433
C29Q1,F2B08,0,560296.7969653801,447619,0.11883592,0.083067016
C29Q1,F2B15,1,482868.4680595801,447619,0.088337129,0.051806084
C29Q1,F2B16,1,478506.29109507,447619,0.15084322,0.11006166
C29Q1,F2B19,0,410670.87602589,447619,0.12525165,0.08548062
C29Q1,F2B26,0,72849.12476437801,447619,0.19444773,0.15885198
C29Q1,F2B28,1,1224178.34662539,447619,0.17541587,0.13717991
C29Q1,F2B40,0,173463.777232119,447619,0.11927801,0.072269706
C29Q1,F2B48,0,44638.411765518,447619,0.14843636,0.11748437
C29Q1,F3B06,1,1784022.4933532097,447619,0.089973361,0.043799404
C29Q1,F3B14,0,895067.13935151,447619,0.16707628,0.12124289
C29Q1,F4B02,0,28860.3639840339,447619,0.19222644,0.15115964
C29Q1,F4B10,0,212806.35041816699,447619,0.11436448,0.082123427
C29Q1,F4B12,0,269434.844965287,447619,0.10302884,0.058836673
C29Q1,F6B18,0,857751.61417839,447619,0.13020456,0.095649071
C29Q2,F1B04,1,147571.829129439,447619,0.1043518,0.076404537
C29Q2,F1B06,1,2442578.31243693,447619,0.13382598,0.10038911
C29Q2,F1B07,1,170151.65132733,447619,0.14357545,0.11396191
C29Q2,F1B09,0,812492.63327889,447619,0.10286596,0.067055789
C29Q2,F1B11,0,1018672.2784877401,447619,0.18362155,0.14879746
C29Q2,F1B13,0,1801278.91751742,447619,0.10444468,0.071760581
C29Q2,F1B17,1,1476397.75007925,447619,0.09371487,0.051234368
C29Q2,F1B30,0,347119.44738668104,447619,0.14024593,0.10887358
C29Q2,F1B45,0,143260.867388052,447619,0.12642583,0.089873465
C29Q2,F2B05,0,236303.885118429,447619,0.11762946,0.084791086
C29Q2,F2B08,0,411231.93510905997,447619,0.1351321,0.097322725
C29Q2,F2B15,1,144610.072073091,447619,0.10926547,0.076578658
C29Q2,F2B16,1,332397.457667136,447619,0.14480516,0.11975244
C29Q2,F2B19,0,418888.7177230801,447619,0.11947426,0.078239633
C29Q2,F2B26,0,1502865.8241206398,447619,0.1347559,0.094602951
C29Q2,F2B28,1,535950.85326966,447619,0.16848331,0.13530634
C29Q2,F2B40,0,434822.28002802,447619,0.11048919,0.073217627
C29Q2,F2B48,0,1089513.45066573,447619,0.10356709,0.068373635
C29Q2,F3B06,1,708263.38979568,447619,0.12292122,0.089314177
C29Q2,F3B14,0,213128.42661247498,447619,0.14866372,0.10962603
C29Q2,F4B02,0,4134320.1830358002,447619,0.14407595,0.09226417
C29Q2,F4B10,0,148031.795251935,447619,0.080961581,0.039361808
C29Q2,F4B12,0,483745.9713948,447619,0.1090112,0.072851838
C29Q2,F6B18,0,365357.557760742,447619,0.15111503,0.12772512
C30Q1,F1B04,1,36469.655079687,368383,0.094068819,0.062465329
C30Q1,F1B06,1,537370.43473548,368383,0.13632301,0.10252079
C30Q1,F1B07,1,1212256.75878747,368383,0.10240994,0.063252867
C30Q1,F1B09,0,1424005.1085803402,368383,0.059390403,0.024120167
C30Q1,F1B11,0,1172710.10697147,368383,0.16885585,0.13761105
C30Q1,F1B13,0,347211.81164403,368383,0.1021335,0.061116147
C30Q1,F1B17,1,189232.545804516,368383,0.136423,0.10409054
C30Q1,F1B30,0,75011.421433563,368383,0.14686697,0.11341291
C30Q1,F1B45,0,231231.961995669,368383,0.149526,0.12249434
C30Q1,F2B05,0,378350.82141273003,368383,0.13415187,0.10574027
C30Q1,F2B08,0,3309369.32148642,368383,0.10708692,0.072665054
C30Q1,F2B15,1,414216.92920509,368383,0.079944139,0.045306182
C30Q1,F2B16,1,151161.337527903,368383,0.14544459,0.11444375
C30Q1,F2B19,0,148115.834222643,368383,0.15571612,0.11989127
C30Q1,F2B26,0,283563.478076166,368383,0.13873088,0.10454485
C30Q1,F2B28,1,516781.17732078,368383,0.20183164,0.16529237
C30Q1,F2B40,0,147693.698248815,368383,0.13463481,0.093477234
C30Q1,F2B48,0,344468.41186940996,368383,0.10780258,0.080685517
C30Q1,F3B06,1,148810.35737565,368383,0.15019834,0.10793201
C30Q1,F3B14,0,961754.5468652401,368383,0.13954828,0.099491988
C30Q1,F4B02,0,185373.33897294,368383,0.14572895,0.10744167
C30Q1,F4B10,0,482446.37503431004,368383,0.10335199,0.072813373
C30Q1,F4B12,0,201840.875778051,368383,0.1054857,0.066446617
C30Q1,F6B18,0,518313.31168842,368383,0.12649204,0.089806021
C30Q2,F1B04,1,305950.586358321,368383,0.11120785,0.081207905
C30Q2,F1B06,1,1339001.0591912102,368383,0.10051279,0.06143638
C30Q2,F1B07,1,341151.14137356,368383,0.15236024,0.11124268
C30Q2,F1B09,0,51783.084784098,368383,0.12065754,0.084801779
C30Q2,F1B11,0,1165516.0842985199,368383,0.1681178,0.12946403
C30Q2,F1B13,0,113968.94815668599,368383,0.15632063,0.11837551
C30Q2,F1B17,1,102790.32844662,368383,0.13397435,0.094783039
C30Q2,F1B30,0,1050221.0170198798,368383,0.10129723,0.071997316
C30Q2,F1B45,0,566308.98233028,368383,0.14220273,0.11847957
C30Q2,F2B05,0,715645.16960013,368383,0.12396826,0.093595965
C30Q2,F2B08,0,234760.42646541903,368383,0.11683283,0.08062893
C30Q2,F2B15,1,1399030.50941874,368383,0.091270259,0.054224308
C30Q2,F2B16,1,202096.185089733,368383,0.16764007,0.12712602
C30Q2,F2B19,0,862928.13369735,368383,0.12463471,0.090445452
C30Q2,F2B26,0,189607.86766670403,368383,0.1600873,0.13161456
C30Q2,F2B28,1,1849645.84143204,368383,0.18317254,0.13824126
C30Q2,F2B40,0,290603.710424574,368383,0.11759731,0.073186009
C30Q2,F2B48,0,107468.069410791,368383,0.12982581,0.099374992
C30Q2,F3B06,1,315152.59956048,368383,0.14016378,0.10668517
C30Q2,F3B14,0,2565346.0142979003,368383,0.09704942,0.06387997
C30Q2,F4B02,0,636691.77783153,368383,0.17761308,0.14533284
C30Q2,F4B10,0,174592.642527261,368383,0.12931002,0.090950458
C30Q2,F4B12,0,541540.40504526,368383,0.10997721,0.065241175
C30Q2,F6B18,0,161714.272711023,368383,0.1538344,0.12376733
C31Q1,F1B04,1,2487309.61069206,7322564,0.083486741,0.05140362
C31Q1,F1B06,1,5408949.81909294,7322564,0.15064574,0.11355034
C31Q1,F1B07,1,26435774.687325116,7322564,0.066823305,0.048219264
C31Q1,F1B09,0,13485728.64804948,7322564,0.11140218,0.077889783
C31Q1,F1B11,0,98562294.3160944,7322564,0.15737819,0.11847963
C31Q1,F1B13,0,13843399.799208961,7322564,0.12960471,0.088159185
C31Q1,F1B17,1,4245750.049103856,7322564,0.12630378,0.099315331
C31Q1,F1B30,0,1413026.336745252,7322564,0.12182522,0.089261277
C31Q1,F1B45,0,3239154.901873584,7322564,0.13026522,0.087521884
C31Q1,F2B05,0,1727832.545600508,7322564,0.13104605,0.10155632
C31Q1,F2B08,0,7845758.5616769595,7322564,0.11145599,0.081782361
C31Q1,F2B15,1,637357.5646821827,7322564,0.1109505,0.0913683
C31Q1,F2B16,1,46490335.099998474,7322564,0.1143708,0.06888469
C31Q1,F2B19,0,11117955.68418312,7322564,0.13238432,0.086939417
C31Q1,F2B26,0,12431393.44437096,7322564,0.1201229,0.0832353
C31Q1,F2B28,1,6274843.876155492,7322564,0.17611721,0.13357161
C31Q1,F2B40,0,4451066.535069612,7322564,0.11075961,0.066124312
C31Q1,F2B48,0,3950996.960020032,7322564,0.12462766,0.093822234
C31Q1,F3B06,1,32670697.97290284,7322564,0.12864967,0.089363477
C31Q1,F3B14,0,18910569.34634292,7322564,0.12690948,0.086570991
C31Q1,F4B02,0,4950834.076321884,7322564,0.1970549,0.1573854
C31Q1,F4B10,0,9579300.75207288,7322564,0.081505593,0.037911525
C31Q1,F4B12,0,12079529.01323784,7322564,0.10528715,0.077633694
C31Q1,F6B18,0,30740660.48916684,7322564,0.10680489,0.088122966
C31Q2,F1B04,1,2253804.665641128,7322564,0.077310654,0.043925503
C31Q2,F1B06,1,42022239.671412006,7322564,0.086513304,0.050294516
C31Q2,F1B07,1,30407055.164270278,7322564,0.10277552,0.077299864
C31Q2,F1B09,0,1146460.388685084,7322564,0.12024547,0.096949531
C31Q2,F1B11,0,6077029.203233891,7322564,0.16331428,0.12462881
C31Q2,F1B13,0,41288636.2857642,7322564,0.11242966,0.066112758
C31Q2,F1B17,1,7695651.1254717605,7322564,0.11531718,0.086514786
C31Q2,F1B30,0,721729.760251032,7322564,0.13765556,0.11201149
C31Q2,F1B45,0,1764591.040688724,7322564,0.11973342,0.077884804
C31Q2,F2B05,0,32169321.2103408,7322564,0.10437818,0.066254749
C31Q2,F2B08,0,52743121.414326005,7322564,0.091844949,0.049547073
C31Q2,F2B15,1,3798367.3471932355,7322564,0.11632492,0.092684992
C31Q2,F2B16,1,10910060.476756558,7322564,0.13496124,0.11232096
C31Q2,F2B19,0,4772757.506468436,7322564,0.13383512,0.097563435
C31Q2,F2B26,0,32850783.40031892,7322564,0.13534841,0.097057963
C31Q2,F2B28,1,47559905.77678667,7322564,0.14431548,0.10615636
C31Q2,F2B40,0,119807.20531391041,7322564,0.17572543,0.14190364
C31Q2,F2B48,0,1795507.55760492,7322564,0.12527361,0.089552606
C31Q2,F3B06,1,40063494.148739636,7322564,0.12343042,0.082819275
C31Q2,F3B14,0,13698013.6593684,7322564,0.10605523,0.075630319
C31Q2,F4B02,0,1845398.888163036,7322564,0.20126487,0.16866061
C31Q2,F4B10,0,471203.0523960552,7322564,0.14463966,0.112287
C31Q2,F4B12,0,14415230.2451688,7322564,0.11279541,0.077487431
C31Q2,F6B18,0,4436416.149468659,7322564,0.12202951,0.087585479
C32Q1,F1B04,1,5982394.18316526,3485398,0.091630376,0.050685924
C32Q1,F1B06,1,2479043.319800418,3485398,0.15917588,0.11561634
C32Q1,F1B07,1,4948661.698190279,3485398,0.11130269,0.080589037
C32Q1,F1B09,0,2610604.250608788,3485398,0.10967014,0.068216162
C32Q1,F1B11,0,16936076.53640322,3485398,0.17518321,0.13473656
C32Q1,F1B13,0,7637531.690158021,3485398,0.13774947,0.10201501
C32Q1,F1B17,1,3244623.70871772,3485398,0.12398284,0.094798702
C32Q1,F1B30,0,4538876.34511836,3485398,0.11227244,0.077327507
C32Q1,F1B45,0,2053243.7723516037,3485398,0.12403083,0.07884334
C32Q1,F2B05,0,1356432.725752902,3485398,0.15341253,0.11825844
C32Q1,F2B08,0,10019164.92889914,3485398,0.10140385,0.065799141
C32Q1,F2B15,1,3028146.677586324,3485398,0.10054331,0.06145671
C32Q1,F2B16,1,2943241.3994240877,3485398,0.14649681,0.10855874
C32Q1,F2B19,0,1167275.1259512,3485398,0.11847801,0.079495356
C32Q1,F2B26,0,3919540.08108348,3485398,0.1286418,0.085998691
C32Q1,F2B28,1,16139747.126349,3485398,0.15625204,0.10592634
C32Q1,F2B40,0,799077.109625928,3485398,0.14523457,0.10560307
C32Q1,F2B48,0,1771589.038803444,3485398,0.1566535,0.11392226
C32Q1,F3B06,1,3434190.63714594,3485398,0.11666022,0.092101958
C32Q1,F3B14,0,13193048.093605379,3485398,0.13094889,0.10060581
C32Q1,F4B02,0,1871792.429352678,3485398,0.1516725,0.11058353
C32Q1,F4B10,0,461810.14631891996,3485398,0.10975716,0.080874762
C32Q1,F4B12,0,9356790.0293028,3485398,0.088853087,0.057546082
C32Q1,F6B18,0,434240.73875926796,3485398,0.16739515,0.13127058
C32Q2,F1B04,1,4878151.7132565,3485398,0.065292442,0.025381415
C32Q2,F1B06,1,2365586.4837761098,3485398,0.13037382,0.090796261
C32Q2,F1B07,1,4041300.99634632,3485398,0.11903711,0.088230222
C32Q2,F1B09,0,6114651.025965299,3485398,0.097340962,0.06484047
C32Q2,F1B11,0,17123742.52876224,3485398,0.13909824,0.10274235
C32Q2,F1B13,0,3192210.2587397397,3485398,0.12381137,0.087014879
C32Q2,F1B17,1,2306770.518000438,3485398,0.12354662,0.085591987
C32Q2,F1B30,0,568162.123994556,3485398,0.11036244,0.082284068
C32Q2,F1B45,0,799595.255863404,3485398,0.16489176,0.12451685
C32Q2,F2B05,0,7143606.70327332,3485398,0.11483545,0.084766086
C32Q2,F2B08,0,5401629.66861504,3485398,0.10835014,0.068257807
C32Q2,F2B15,1,155601.00901747082,3485398,0.12115127,0.087443493
C32Q2,F2B16,1,8784235.927405259,3485398,0.14319813,0.10050095
C32Q2,F2B19,0,9903481.04902716,3485398,0.082980905,0.043008009
C32Q2,F2B26,0,4510148.68403694,3485398,0.15148126,0.11468092
C32Q2,F2B28,1,6461416.27042758,3485398,0.17000839,0.13126354
C32Q2,F2B40,0,2172241.711543302,3485398,0.10427623,0.0642615
C32Q2,F2B48,0,644563.254102264,3485398,0.12576204,0.093785388
C32Q2,F3B06,1,1089038.620110672,3485398,0.13231627,0.094148483
C32Q2,F3B14,0,3506068.29225492,3485398,0.13810305,0.10339304
C32Q2,F4B02,0,9924897.634701839,3485398,0.1456829,0.1143792
C32Q2,F4B10,0,1531812.146439834,3485398,0.14362799,0.11214853
C32Q2,F4B12,0,1321786.440619722,3485398,0.093157976,0.062519214
C32Q2,F6B18,0,8358189.101424539,3485398,0.11268228,0.071522047
C33Q1,F1B04,1,434899.1746773,293742,0.049672182,0.019740201
C33Q1,F1B06,1,458107.41579336,293742,0.11222119,0.072251899
C33Q1,F1B07,1,524728.15426692,293742,0.084367844,0.057893148
C33Q1,F1B09,0,967551.2250136201,293742,0.088068649,0.059987584
C33Q1,F1B11,0,547707.2942475,293742,0.17104434,0.13405756
C33Q1,F1B13,0,109626.542982252,293742,0.13161508,0.091465853
C33Q1,F1B17,1,722721.5537094,293742,0.094567537,0.063142154
C33Q1,F1B30,0,75802.19251239,293742,0.12567352,0.10468154
C33Q1,F1B45,0,331998.370596,293742,0.10715756,0.062165031
C33Q1,F2B05,0,268600.8572136,293742,0.09396137,0.066506008
C33Q1,F2B08,0,314602.20268938,293742,0.10522424,0.078790651
C33Q1,F2B15,1,101748.559668678,293742,0.081209873,0.063588757
C33Q1,F2B16,1,194406.27207462,293742,0.17529595,0.15275606
C33Q1,F2B19,0,404589.802959,293742,0.13032065,0.093629342
C33Q1,F2B26,0,442867.59028421994,293742,0.1260321,0.082037704
C33Q1,F2B28,1,361719.44464895996,293742,0.18015419,0.13429282
C33Q1,F2B40,0,13563.1872088974,293742,0.12719688,0.10185032
C33Q1,F2B48,0,64193.976897138,293742,0.15219435,0.12829487
C33Q1,F3B06,1,436319.51711958,293742,0.091681807,0.069011752
C33Q1,F3B14,0,984147.0987160801,293742,0.11338478,0.068877232
C33Q1,F4B02,0,239851.879423308,293742,0.15121298,0.11136119
C33Q1,F4B10,0,189151.34078528997,293742,0.074250813,0.054279246
C33Q1,F4B12,0,1010437.3660813199,293742,0.083191611,0.058211758
C33Q1,F6B18,0,229652.080618878,293742,0.16334794,0.13293885
C33Q2,F1B04,1,270219.34332198004,293742,0.082760889,0.059076014
C33Q2,F1B06,1,758166.5078737199,293742,0.11029815,0.067971051
C33Q2,F1B07,1,1240967.4888306598,293742,0.10373841,0.073748974
C33Q2,F1B09,0,68080.915855944,293742,0.12416938,0.098082051
C33Q2,F1B11,0,217606.262271642,293742,0.19120044,0.14725592
C33Q2,F1B13,0,351620.99124065996,293742,0.1402033,0.099608216
C33Q2,F1B17,1,137191.139810154,293742,0.15803845,0.13806685
C33Q2,F1B30,0,143656.468497072,293742,0.12149136,0.096342547
C33Q2,F1B45,0,99613.673361846,293742,0.15164332,0.11187799
C33Q2,F2B05,0,984552.8239787399,293742,0.12740596,0.087916111
C33Q2,F2B08,0,213195.647712528,293742,0.12057678,0.084329704
C33Q2,F2B15,1,93166.36134049801,293742,0.10267171,0.078717768
C33Q2,F2B16,1,1523678.7923118,293742,0.1190676,0.080695299
C33Q2,F2B19,0,574675.21559448,293742,0.11242101,0.065908207
C33Q2,F2B26,0,710549.55789858,293742,0.15414351,0.10849669
C33Q2,F2B28,1,139158.115552494,293742,0.21644658,0.16024083
C33Q2,F2B40,0,111971.720655594,293742,0.12759999,0.091583379
C33Q2,F2B48,0,110553.223500558,293742,0.12412462,0.10293991
C33Q2,F3B06,1,237617.56703057396,293742,0.12127344,0.085886649
C33Q2,F3B14,0,468573.28757010004,293742,0.16666127,0.13240894
C33Q2,F4B02,0,146115.247657752,293742,0.14623231,0.10077334
C33Q2,F4B10,0,55982.728891206,293742,0.12803439,0.098262866
C33Q2,F4B12,0,26559.488958047998,293742,0.12137412,0.093482723
C33Q2,F6B18,0,223508.43995835597,293742,0.17214833,0.14231592
C34Q1,F1B04,1,163724.70958492497,369365,0.10224817,0.077281879
C34Q1,F1B06,1,1537130.53530405,369365,0.11715113,0.083731268
C34Q1,F1B07,1,1088681.6964046499,369365,0.14270713,0.11168736
C34Q1,F1B09,0,735677.5011543,369365,0.060669955,0.021964938
C34Q1,F1B11,0,592687.5039926999,369365,0.18647113,0.14637887
C34Q1,F1B13,0,352088.75364704995,369365,0.10387779,0.072054853
C34Q1,F1B17,1,1477717.65055575,369365,0.11870356,0.085909378
C34Q1,F1B30,0,338960.08841085003,369365,0.12435119,0.094428416
C34Q1,F1B45,0,281943.89347328997,369365,0.10838597,0.068826623
C34Q1,F2B05,0,954206.755542,369365,0.10174463,0.071871883
C34Q1,F2B08,0,161949.23556070498,369365,0.13728865,0.092356415
C34Q1,F2B15,1,468243.32717475004,369365,0.096538039,0.0463754
C34Q1,F2B16,1,1107738.5258385001,369365,0.12264833,0.083343979
C34Q1,F2B19,0,207916.64073945,369365,0.14219067,0.10048617
C34Q1,F2B26,0,252339.117707295,369365,0.11650978,0.075813469
C34Q1,F2B28,1,273571.72159221,369365,0.214068,0.17897907
C34Q1,F2B40,0,1797010.072164,369365,0.11935931,0.085886533
C34Q1,F2B48,0,354258.71392365004,369365,0.11517452,0.079473823
