market_ids,city_ids,quarter,product_ids,firm_ids,brand_ids,shares,prices,sugar,mushy,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,demand_instruments8,demand_instruments9,demand_instruments10,demand_instruments11,demand_instruments12,demand_instruments13,demand_instruments14,demand_instruments15,demand_instruments16,demand_instruments17,demand_instruments18,demand_instruments19
C12Q2,12,2,F2B05,2,5,0.063410174,0.11727462,1,0,0.13602358,-0.02278711,-5.9391321,-0.1164021,-0.27938227,-0.033856758,3.5819162,0.1918182,-0.52980746,-0.074896096,5.0623687,0.13809283,0.0022385527,0.082832718,0.11906873,0.028300062,0.13144127,0.084899338,0.056896991,0.076050926
C12Q2,12,2,F2B08,2,8,0.067987522,0.088866089,11,0,-0.11556076,-0.0094163011,-5.1995996,-0.0040616947,-0.19067712,-0.014854157,-2.066004,0.059887286,-0.19926376,0.13643094,1.3051934,0.0030872938,-0.00407025,0.049862605,0.0037740139,0.043433307,0.081243672,0.05673771,0.10779594,0.050237855
C12Q2,12,2,F2B15,2,15,0.00056981204,0.10040386,4,1,0.059292145,-0.010220196,-3.723438,-0.58602282,-0.24426054,-0.016668952,1.7755205,-0.4744213,-0.21902053,-0.11326907,3.6551308,-0.5534957,-0.0012385497,0.078035203,0.099999309,0.072580877,0.11484671,0.058151671,0.038017254,0.053910933
C12Q2,12,2,F2B16,2,16,0.0056448923,0.13940623,3,1,0.059908131,-0.026316458,-3.9982554,-0.60395577,-0.24433001,-0.047129097,3.1314984,-0.52292806,-0.76333533,-0.082248732,5.3961184,-0.59683565,0.0053596118,0.091366916,0.17023961,0.11354907,0.13399894,0.1096734,0.11133942,0.099362993
C12Q2,12,2,F2B19,2,19,0.022839378,0.11249671,13,0,-0.12984691,-0.011794163,-7.7560509,0.0079386802,-0.17347105,-0.019996591,-2.4027155,0.055014207,-0.27509084,0.19082206,2.4334308,-0.011347742,-0.011732388,0.070614363,0.11032228,0.079656108,0.092195109,0.068159607,0.14741615,0.07464902
C12Q2,12,2,F2B26,2,26,0.003573849,0.16282919,13,0,-0.058471045,-0.021166208,-6.3933587,0.038209496,-0.20744757,-0.042716419,-3.1418557,0.099136097,-0.65487442,0.11535626,1.1077551,0.04183253,-0.017336196,0.14424695,0.090215395,0.1706252,0.10826153,0.12789449,0.098838396,0.12016718
C12Q2,12,2,F2B28,2,28,0.041928549,0.15401819,16,1,-0.061256493,-0.025041395,-8.7804443,-0.72188602,-0.15986371,-0.032196966,-3.7552925,-0.23713615,-0.47060416,-0.079103258,-3.4914704,-0.27201739,-0.0029711285,0.11651862,0.11563717,0.11793527,0.12862876,0.11728817,0.074616565,0.10960091
C12Q2,12,2,F2B40,2,40,0.0107763,0.11193976,10,0,-0.055868317,-0.012690291,-3.6609568,-0.002658231,-0.21953462,-0.024310997,-2.0759574,0.090802551,-0.35449623,0.065616913,0.54833583,0.039844143,-0.0041641053,0.074379155,0.045565186,0.092925505,0.079420597,0.071492078,0.10784413,0.084214743
C12Q2,12,2,F2B48,2,48,0.0069379319,0.13562139,3,0,0.11578123,-0.031081847,-4.0307719,-0.070990871,-0.27350834,-0.046555535,2.1027842,0.19355965,-0.75345614,-0.068322061,3.7913384,0.14522432,0.0057836965,0.10963452,0.032347691,0.06756045,0.076248681,0.10151622,0.12423844,0.10405412
C12Q2,12,2,F3B06,3,6,0.0098544544,0.10097768,20,1,-0.41203931,-0.015373029,-24.823606,-0.54236622,0.15554019,0.013698304,3.3171071,0.18515838,0.31580912,0.15783524,3.1175269,0.15619693,-0.028020671,0.064989065,0.12941484,0.13084187,0.0035020502,0.050072332,0.025699271,0.067022605
C12Q2,12,2,F3B14,3,14,0.0083496514,0.14369681,7,0,0.055331,-0.028497585,-2.2368003,0.0047535346,-0.25701702,-0.047575682,-0.77199504,0.1683734,-0.76451945,-0.036576886,1.0729029,0.1272514,0.0042616669,0.11397255,0.11502368,0.11546428,0.1340485,0.11874114,0.14659418,0.10606431
C12Q2,12,2,F4B02,4,2,0.0079509565,0.1530026,14,0,-0.095148353,-0.016908596,-8.4287515,0.024128314,-0.18716458,-0.033838648,-3.0106497,0.074708599,-0.49740115,0.17116141,2.3310621,0.0075471831,-0.022359034,0.11403361,0.008149765,0.076406553,0.14598761,0.12338444,0.11657235,0.11351357
C12Q2,12,2,F4B10,4,10,0.0042518083,0.11797342,6,0,0.05157675,-0.018840172,-2.3677062,-0.030565038,-0.25853149,-0.031510187,-0.22760232,0.15417927,-0.4841095,-0.040999598,1.4421369,0.10956101,0.0014390648,0.097198786,0.040884889,0.078476689,0.047278456,0.099404791,0.15612799,0.081709634
C12Q2,12,2,F4B12,4,12,0.020276965,0.13245043,12,0,-0.076888269,-0.015111344,-5.6154006,0.013069687,-0.20371205,-0.029990839,-2.6274555,0.082721502,-0.44311541,0.11867547,1.1600338,0.024777073,-0.010927295,0.092910636,0.033068809,0.10821695,0.14197356,0.087318789,0.10772297,0.098638353
C12Q2,12,2,F6B18,6,18,0.034294777,0.14277109,0,0,0.15345956,-0.039498659,-7.2866516,-0.12374995,-0.28275284,-0.054173827,4.5220288,0.20123916,-0.89179356,-0.078288416,5.9504824,0.14655948,0.0078299842,0.11586952,0.06579599,0.09826573,0.056022258,0.090220852,0.078461148,0.10722362
C13Q2,13,2,F1B04,1,4,0.024108916,0.054075926,2,1,-0.1204917,0.0542108,-1.318964,-0.74775289,-0.25887816,0.0062003242,2.1569947,-0.46586651,0.17192619,-0.57413321,-0.98030703,-0.65913885,0.011166148,0.026922552,0.099286832,-0.01914641,0.0082544343,0.019807713,-0.015792227,0.015490723
C13Q2,13,2,F1B06,1,6,0.048355162,0.11796871,18,1,-0.21727673,0.073550547,-9.4779985,-0.41399957,-0.13153704,-0.015597574,-3.0657073,-0.18461381,-0.18929258,-0.56632243,-10.62987,-0.63001331,0.024546205,0.08545098,0.12701538,0.13212146,0.13352865,0.080861311,0.039632853,0.083627923
C13Q2,13,2,F1B07,1,7,0.017409974,0.098190286,4,1,-0.10223937,0.062200882,0.21469688,-0.72328616,-0.25599945,-0.017633103,1.309954,-0.5132252,-0.23747118,-0.56171728,-2.3532798,-0.66093677,0.019353484,0.063795401,0.076416368,0.058810432,0.043692117,0.07489874,0.028510501,0.064575356
C13Q2,13,2,F1B09,1,9,0.0050791757,0.11747143,3,0,-0.07980216,0.059844219,-0.42051577,-0.042984198,-0.26154146,-0.031746897,2.7416539,0.2302858,-0.48824702,-0.48253733,-2.7135743,-0.057307058,0.019553055,0.085997999,0.13536277,0.11053847,0.055770414,0.092760931,0.092449228,0.082625404
C13Q2,13,2,F1B11,1,11,0.015471409,0.17171944,12,0,-0.12419516,0.067782558,0.67775193,0.10762602,-0.22944287,-0.069732873,-3.8513264,0.21236491,-1.1669536,-0.51224021,-5.9856245,-0.027624745,0.029409953,0.14599316,0.22392831,0.20497979,0.21903298,0.12910273,0.10969842,0.13962215
C13Q2,13,2,F1B13,1,13,0.014106805,0.14247388,14,0,-0.16829211,0.074547795,-2.4135262,0.12631796,-0.19668085,-0.035376316,-3.712318,0.1317857,-0.53683091,-0.52217711,-7.1576595,-0.025653911,0.027677507,0.12209636,0.029227501,0.17863575,0.092868147,0.11112067,0.13861019,0.10207957
C13Q2,13,2,F1B17,1,17,0.029108312,0.11973556,3,1,-0.084261284,0.059889184,-0.22970755,-0.61938246,-0.25821505,-0.032878823,2.4094696,-0.59765624,-0.50763792,-0.54222001,-1.892789,-0.6542086,0.023081313,0.078453309,0.071617409,0.12784546,0.097239287,0.071825549,0.077839296,0.080280953
C13Q2,13,2,F1B30,1,30,0.030415694,0.10035424,4,0,-0.08886952,0.058296527,0.13897567,-0.0076571028,-0.2610637,-0.017731188,1.6666887,0.20176349,-0.23627078,-0.48216878,-2.8240538,-0.056769065,0.019902266,0.077607758,0.040704864,0.031191816,0.018679359,0.059661456,0.081275803,0.059452693
C13Q2,13,2,F1B45,1,45,0.0035496656,0.14930369,14,0,-0.16150284,0.076129609,-2.364002,0.13397546,-0.2010296,-0.040793214,-3.8926765,0.14603651,-0.63366878,-0.52211584,-7.1598379,-0.025254634,0.028698648,0.14846436,0.1355994,0.10060272,0.12780468,0.11447611,0.14903642,0.10573926
C13Q2,13,2,F2B05,2,5,0.035660183,0.098328354,1,0,-0.076397613,0.060026252,-1.6950652,-0.050446954,-0.26342603,-0.015405168,4.4174074,0.22615949,-0.19336381,-0.47864102,-2.5371505,-0.063628163,0.019792105,0.075407542,-0.00044763741,0.031211254,0.014669155,0.071689778,0.074804979,0.0568435
C13Q2,13,2,F2B08,2,8,0.033318938,0.11114832,11,0,-0.16195347,0.058164099,1.3811637,0.11006562,-0.21458379,-0.021505645,-2.4681266,0.11506217,-0.30069056,-0.50943297,-5.1566327,-0.026600972,0.021727523,0.075804852,0.1654772,0.087401803,0.0912186,0.087534178,0.062581857,0.063353609
C13Q2,13,2,F2B15,2,15,0.0016976064,0.10339938,4,1,-0.098656667,0.062287608,0.25471692,-0.70987391,-0.25621048,-0.020850454,1.3711952,-0.52657114,-0.29364954,-0.55855861,-2.3770711,-0.65995912,0.020300852,0.077813703,0.11147497,0.047204206,0.094233684,0.077532469,0.091708835,0.064093403
C13Q2,13,2,F2B16,2,16,0.029467476,0.11428112,3,1,-0.085823491,0.06091588,-0.26748758,-0.63606552,-0.25836453,-0.028588738,2.3308646,-0.58282799,-0.43073853,-0.54532714,-1.8685997,-0.65324814,0.022113021,0.097328957,0.12805262,0.068373952,0.11841677,0.081541179,0.12398052,0.076934363
C13Q2,13,2,F2B19,2,19,0.013497342,0.13292748,13,0,-0.16507786,0.068654253,-0.7454168,0.12255194,-0.20260261,-0.031071622,-3.2917442,0.12623649,-0.46317969,-0.51854079,-6.4621446,-0.025652167,0.025568187,0.089039957,0.10628876,0.094463866,0.1078041,0.097215647,0.12549918,0.10386878
C13Q2,13,2,F2B26,2,26,0.012485764,0.1512431,13,0,-0.14763868,0.072415471,-0.57547636,0.13393531,-0.21300453,-0.045517411,-3.6987728,0.16297835,-0.72154643,-0.51816063,-6.4699967,-0.025653817,0.027995337,0.11548719,0.098581817,0.16063825,0.072560278,0.12161222,0.095350608,0.1237766
C13Q2,13,2,F2B28,2,28,0.025821247,0.1473118,16,1,-0.1651955,0.080384676,-5.6513843,-0.70101206,-0.188011,-0.034443454,-4.0399947,-0.35391037,-0.51420171,-0.5660503,-9.6451841,-0.66478103,0.030601301,0.13057668,0.13929424,0.2167107,0.14988265,0.1065908,0.086930587,0.1182245
C13Q2,13,2,F2B40,2,40,0.012659561,0.13126766,10,0,-0.12718475,0.06225594,2.176722,0.094023262,-0.23533583,-0.036669534,-2.3575322,0.16694678,-0.57000782,-0.50423897,-4.585349,-0.032708534,0.022947512,0.091334697,0.014594093,0.12568978,0.088914253,0.086524815,0.10512379,0.10371982
C13Q2,13,2,F2B48,2,48,0.0062050194,0.13761133,3,0,-0.079533486,0.056685615,-0.33892961,-0.063269775,-0.26005441,-0.050979711,2.931734,0.25039326,-0.83928479,-0.48545606,-2.6485456,-0.051911449,0.020379652,0.10548101,-0.036622158,0.029943106,0.12782133,0.10047926,0.064749381,0.1083238
C13Q2,13,2,F3B06,3,6,0.00077712613,0.15633493,20,1,-0.20189668,0.098576035,-13.73445,-0.4889404,-0.14914578,-0.030213714,-4.6531642,-0.26664959,-0.4304782,-0.55646555,-11.681541,-0.63288067,0.032954311,0.11575648,0.090472054,0.065196035,0.13796033,0.11790947,0.10963109,0.11838757
C13Q2,13,2,F3B14,3,14,0.010226728,0.1324871,7,0,-0.096007781,0.059769286,1.6949536,0.016348306,-0.25419399,-0.042721089,-0.62435801,0.20975664,-0.68450925,-0.49147266,-3.5192496,-0.045550573,0.020911704,0.10734782,0.13496625,0.060760165,0.14871668,0.084360847,0.14466069,0.099485618
C13Q2,13,2,F4B02,4,2,0.010433248,0.14948527,14,0,-0.16133292,0.076166206,-2.3630753,0.13415603,-0.20113898,-0.040944809,-3.8975173,0.14641509,-0.63639044,-0.5221124,-7.1600015,-0.02524449,0.028725586,0.1223186,0.095312291,0.050147787,0.17762917,0.10758419,0.12972568,0.11510112
C13Q2,13,2,F4B10,4,10,0.00082647473,0.11342284,6,0,-0.097368947,0.059031248,1.3035374,0.01772386,-0.25650889,-0.027475819,0.11451966,0.19503226,-0.41031217,-0.48769555,-3.1555279,-0.04930882,0.020076343,0.078796558,0.047839012,0.16192,0.091515099,0.075584187,0.11665533,0.081687191
C13Q2,13,2,F4B12,4,12,0.05116405,0.10472068,12,0,-0.18540899,0.056102178,0.13102425,0.10019008,-0.19591922,-0.017270924,-2.6053704,0.088513779,-0.22735186,-0.5135349,-5.8537376,-0.02508214,0.021094661,0.069837533,0.03730365,0.030965869,0.085580653,0.07635201,0.072751141,0.078520178
C13Q2,13,2,F6B18,6,18,0.036652274,0.10121854,0,0,-0.074570905,0.060704366,-2.2297546,-0.063611794,-0.2631797,-0.0175693,5.4419541,0.2348453,-0.23193597,-0.47883244,-2.3524417,-0.063586824,0.019622237,0.044845185,0.08394928,0.017361293,0.075271566,0.067261682,0.041649704,0.071674642
C14Q2,14,2,F1B04,1,4,0.004299713,0.0919087,2,1,-0.62644319,0.03869611,-0.48360075,-0.63138753,-0.27284691,-0.0091226428,2.9372921,-0.59411483,-0.081292908,-0.21574545,1.7883574,-0.69670864,-0.0032938575,0.073217709,-0.099714358,0.041148181,0.019482097,0.064854928,0.043852755,0.052080582
C14Q2,14,2,F1B06,1,6,0.021824743,0.082741437,18,1,-0.36483689,0.037669568,-5.9800239,-0.70611648,-0.15300385,-0.011458103,-3.1185918,-0.21333084,-0.14732529,-0.41941677,-10.596345,-0.76550878,6.5160959e-05,0.05357833,0.026487465,0.057588963,0.018066608,0.033248231,0.072985429,0.037585169
C14Q2,14,2,F1B07,1,7,0.019749214,0.090998494,4,1,-0.60625629,0.039864922,0.82522563,-0.61924477,-0.26470177,-0.0098670992,1.3139559,-0.54305803,-0.097595184,-0.23291884,0.40288161,-0.70714686,-0.0032751982,0.06130503,-0.011188069,0.059520086,0.026114925,0.04962699,0.073189026,0.054031064
C14Q2,14,2,F1B09,1,9,0.021024862,0.11258522,3,0,-0.6692025,0.04742306,0.27149579,-0.017381172,-0.28330123,-0.026114723,2.1075625,0.13974916,-0.38461018,-0.17514067,0.59984675,0.0028625276,0.00069081902,0.084703176,0.016732639,0.063460686,0.040125092,0.077332164,0.057571093,0.079131842
C14Q2,14,2,F1B11,1,11,0.02448832,0.19400082,12,0,-0.60529292,0.012866386,-0.60012721,-0.083822874,-0.24960918,-0.074432743,-3.3676245,0.13163096,-1.2248176,-0.20345713,-3.2487146,0.021462609,0.014297899,0.16514587,0.1467984,0.11436258,0.21213083,0.15207718,0.19396864,0.15880743
C14Q2,14,2,F1B13,1,13,0.013056142,0.14715466,14,0,-0.59318787,0.024087642,-2.7110343,-0.072607385,-0.2323547,-0.039697637,-3.7241364,0.095608115,-0.61057022,-0.20130956,-4.4331746,0.012178091,0.0019259129,0.10764808,0.12297225,0.15337082,0.17512702,0.10239273,0.09003409,0.11492779
C14Q2,14,2,F1B17,1,17,0.02276036,0.099569969,3,1,-0.6201158,0.04175427,0.17447295,-0.64975115,-0.27004954,-0.014960814,2.1549959,-0.58358184,-0.18541306,-0.22036748,1.0952054,-0.70368893,-0.0015506572,0.055292088,0.08454349,0.08403087,0.026908706,0.034157228,0.08715574,0.070462431
C14Q2,14,2,F1B30,1,30,0.0041535521,0.12404967,4,0,-0.66343621,0.04864896,0.95608514,-0.014359091,-0.27988972,-0.03388255,1.4140233,0.14050672,-0.52164545,-0.17723265,0.30184802,0.0043929798,0.0028065269,0.096885969,0.061250089,0.093570933,0.13547643,0.089070414,0.16067566,0.081110775
C14Q2,14,2,F1B45,1,45,0.0059324184,0.10173377,14,0,-0.59157845,0.035730973,-2.7330657,-0.022365409,-0.21906235,-0.018587288,-3.3245988,0.065043658,-0.25612737,-0.19408145,-4.1845275,-0.00074405415,-0.0058719122,0.070039561,0.10454388,0.056509116,0.0052342656,0.057452439,-0.018823608,0.062260575
C14Q2,14,2,F2B05,2,5,0.087160515,0.11213933,1,0,-0.67441518,0.048460996,-1.5075102,-0.011458646,-0.28825843,-0.025882287,3.6017053,0.14624568,-0.37999033,-0.17572861,1.185445,0.0017702344,0.0011826077,0.071724147,0.092225042,0.14822572,0.065705296,0.073271965,0.039877852,0.082852761
C14Q2,14,2,F2B08,2,8,0.0053025083,0.11401946,11,0,-0.61688864,0.036349019,0.11136595,-0.049525236,-0.23705123,-0.024159252,-2.3881145,0.092270144,-0.3486528,-0.1823198,-2.4187306,0.0058596452,-0.0035945266,0.096224952,0.058671032,0.093005662,0.0091337631,0.069883691,0.11361264,0.068835847
C14Q2,14,2,F2B15,2,15,0.0020199472,0.11113316,4,1,-0.61461134,0.044695806,0.68623648,-0.67256201,-0.26747811,-0.023368835,1.4112342,-0.57793511,-0.33457632,-0.22397038,0.39948669,-0.71115416,0.0010454351,0.086604081,0.095920378,0.0029000453,0.022663932,0.079674298,0.074732277,0.084330534
C14Q2,14,2,F2B16,2,16,0.011874912,0.13410482,3,1,-0.62845101,0.049036169,-0.093171516,-0.7534829,-0.2725436,-0.041757211,2.2600866,-0.64508566,-0.66301999,-0.21129433,1.0528127,-0.70702067,0.0060797384,0.11657634,0.12922218,0.034968409,0.13727166,0.10231416,0.17046188,0.10456854
C14Q2,14,2,F2B19,2,19,0.065262731,0.11974486,13,0,-0.60082417,0.033043165,-1.7420964,-0.04870543,-0.22883305,-0.026248841,-3.1513832,0.082966046,-0.38294931,-0.19161388,-3.6388355,0.005498278,-0.0031488804,0.081792756,0.030472455,0.04472945,0.11806364,0.075616428,0.14905369,0.082368957
C14Q2,14,2,F2B26,2,26,0.0051361907,0.15292334,13,0,-0.59944856,0.023669723,-1.6585008,-0.077561179,-0.23744874,-0.043989849,-3.400138,0.10454058,-0.68622559,-0.1989387,-3.7796077,0.014485341,0.0035093823,0.11835701,0.19950092,0.12879964,0.13396015,0.11968748,0.11450462,0.12304995
C14Q2,14,2,F2B28,2,28,0.058434075,0.1693577,16,1,-0.52276973,0.030921895,-5.1078166,-0.54532547,-0.22878457,-0.049114652,-4.5265258,-0.38054503,-0.76699728,-0.30121292,-8.2098651,-0.77282936,0.015249156,0.12481406,0.17501641,0.20115923,0.091714606,0.1245663,0.090393986,0.13269097
C14Q2,14,2,F2B40,2,40,0.0014237598,0.15032245,10,0,-0.62142539,0.032530222,1.0088676,-0.059135363,-0.25161393,-0.046188995,-2.1331756,0.12043252,-0.73066044,-0.18964188,-1.9612122,0.013197336,0.0046713138,0.12722828,0.19550229,0.14960639,0.14749282,0.10157438,0.10624607,0.11105956
C14Q2,14,2,F2B48,2,48,0.0039734657,0.12718497,3,0,-0.66663106,0.050393308,0.20322198,-0.0068475617,-0.28313895,-0.036674626,2.1254093,0.14570995,-0.57177103,-0.17781129,0.58130447,0.003815647,0.0039457353,0.09971996,0.11983466,0.095510689,0.079608225,0.10395703,-0.014002166,0.087468078
C14Q2,14,2,F3B06,3,6,0.017835158,0.12524802,20,1,-0.42854023,0.045990443,-7.8494052,-0.67246268,-0.18677173,-0.024595546,-4.481029,-0.26776213,-0.35171466,-0.37964822,-11.717405,-0.76313602,0.0081729393,0.087777922,0.12101853,0.032996675,0.05605501,0.099990391,0.089176417,0.08618553
C14Q2,14,2,F3B14,3,14,0.0028084404,0.17506492,7,0,-0.64210081,0.041944711,1.694523,-0.010771373,-0.27061306,-0.071706542,-0.79038541,0.14848664,-1.1952611,-0.18808386,-0.83302133,0.010041172,0.013118524,0.13102929,0.13765696,0.22496892,0.10152497,0.16722266,0.1213939,0.15208804
C14Q2,14,2,F4B02,4,2,0.014408484,0.15840871,14,0,-0.59283129,0.01991036,-2.7099881,-0.082729387,-0.23495664,-0.046217125,-3.8247202,0.10279218,-0.7229938,-0.20350788,-4.4929617,0.015346482,0.0044072734,0.12675841,0.21163697,0.1110555,0.1254492,0.13255286,0.070863112,0.11850795
C14Q2,14,2,F4B10,4,10,0.024627077,0.096548171,6,0,-0.65788332,0.041538092,2.0654174,-0.037701255,-0.26709728,-0.015883122,0.1053945,0.11850189,-0.2073114,-0.16954567,-0.2198469,0.0026937258,-0.004158439,0.065223621,0.091787437,0.076232747,0.12705536,0.058736259,0.065223236,0.059230093
C14Q2,14,2,F4B12,4,12,0.012381647,0.1065659,12,0,-0.60900241,0.036286112,-0.84200637,-0.040412409,-0.22940656,-0.020534413,-2.7220849,0.080470421,-0.28766949,-0.18426659,-2.9785183,0.0031205001,-0.005109974,0.09265719,0.10427776,0.088579405,0.10826017,0.079050089,0.013616571,0.067821725
C14Q2,14,2,F6B18,6,18,0.075226218,0.13082563,0,0,-0.67244613,0.053156861,-2.3006043,0.0048151165,-0.28813177,-0.040859844,4.5763032,0.15775812,-0.6485673,-0.17841013,1.5875523,0.001836216,0.0054984566,0.087565547,0.056230672,0.094497923,0.14239239,0.10573615,0.11940897,0.08597206
C15Q2,15,2,F1B04,1,4,0.0056277645,0.086709332,2,1,-0.22235238,0.010667144,-4.125136,-0.89007431,-0.23292441,0.0037772827,5.6217939,-0.70399024,0.16596867,-0.12026845,4.3209739,-0.7375786,0.0011880336,0.077976942,-0.041811821,0.039985943,0.046540402,0.043566471,0.017849907,0.073140159
C15Q2,15,2,F1B06,1,6,0.12344751,0.13177306,18,1,-0.37005087,0.032444371,-1.7801556,-0.56193047,-0.14419036,-0.021079511,-3.1846206,-0.20744565,-0.28230849,-0.26104935,-7.0460015,-0.58413027,0.01507752,0.10284217,0.12469042,0.1083288,0.072352205,0.075263339,0.13847385,0.091038627
C15Q2,15,2,F1B07,1,7,0.027282633,0.10216263,4,1,-0.23716276,0.010693017,-2.4393002,-0.90215021,-0.23123691,-0.0095577318,3.8231953,-0.68707006,-0.076874368,-0.12560922,2.7398936,-0.73508001,0.0048609885,0.068925152,0.065598468,0.034368672,0.082711156,0.091601043,0.030152198,0.059265558
C15Q2,15,2,F1B09,1,9,0.022534434,0.085681436,3,0,-0.21374114,0.016288404,-0.060744004,-0.26981664,-0.21810765,0.019203375,6.1252611,0.31404703,0.47397981,0.12781627,2.8101835,-0.17684211,-0.0050143711,0.034427674,0.04443266,0.0020336965,0.086151139,0.051341832,0.12852181,0.052793137
C15Q2,15,2,F1B11,1,11,0.011055185,0.16918663,12,0,-0.28910136,0.00092610068,0.33569484,-0.21563788,-0.20554415,-0.072146757,-4.2441988,0.27852186,-1.2344228,0.064364232,-0.7199776,-0.20560916,0.014068173,0.1294646,0.097866695,0.17837757,0.084754069,0.12993946,0.1749294,0.14516391
C15Q2,15,2,F1B13,1,13,0.0020007032,0.13065442,14,0,-0.345892,0.0077203601,-0.026679528,-0.11371026,-0.18469003,-0.026978055,-3.1135157,0.11838859,-0.39037222,0.065662229,-0.64588261,-0.21279789,0.0065148219,0.11136194,0.13711916,0.060677158,0.13244933,0.084616237,0.12709345,0.087936787
C15Q2,15,2,F1B17,1,17,0.0028487917,0.16551983,3,1,-0.25530111,-0.0019488198,-0.18774444,-0.47735958,-0.21690344,-0.084654841,7.2819084,-1.0435403,-1.4872575,0.017592576,3.3741569,-0.68351042,0.015649503,0.1266372,0.058952678,0.11872347,0.1541094,0.1392451,0.091346307,0.13555424
C15Q2,15,2,F1B30,1,30,0.0090418726,0.12090228,4,0,-0.24178783,0.0045324182,0.16187184,-0.33924445,-0.21532791,-0.02276683,5.6116275,0.36353744,-0.31371171,0.078466014,2.6543946,-0.19546183,0.0033227824,0.10231681,-0.002712642,0.092264684,0.07410313,0.087752871,0.029016971,0.095555641
C15Q2,15,2,F1B45,1,45,0.0090864575,0.13571029,14,0,-0.34411098,0.0083451384,-0.025315168,-0.11590065,-0.18606299,-0.029496856,-3.2216871,0.12455464,-0.43340113,0.063814896,-0.69570438,-0.21439083,0.007515241,0.10600977,0.14261961,0.11789713,0.097812684,0.10569176,0.14499324,0.093854412
C15Q2,15,2,F2B05,2,5,0.0011254463,0.16428604,1,0,-0.25423882,-0.010096514,0.014299506,-0.38885014,-0.21380221,-0.086521672,10.573226,0.39921152,-1.5260953,0.05051776,4.126499,-0.20659666,0.014419737,0.16111902,0.0914133,0.12404159,0.13049344,0.15058932,0.10678675,0.12508501
C15Q2,15,2,F2B08,2,8,0.0063075563,0.088343958,11,0,-0.32052044,0.0016955283,2.1033702,-0.082625928,-0.18694352,-0.0098761374,-1.8338353,0.10715583,-0.10608902,0.11941153,0.060141778,-0.18326198,-0.0024445373,0.051152065,0.06702948,-0.0032663228,0.042168279,0.064544866,0.0035733261,0.050464736
C15Q2,15,2,F2B15,2,15,0.0012645325,0.12770822,4,1,-0.24751181,0.0091285071,-1.6038108,-0.72649175,-0.22565952,-0.031062736,4.692119,-0.83499586,-0.46837332,-0.063105367,2.8187319,-0.71299718,0.0090817083,0.09918024,0.11742039,0.059447181,0.10270761,0.11195016,0.077354851,0.10162873
C15Q2,15,2,F2B16,2,16,0.018415391,0.13865442,3,1,-0.25018308,0.0054347151,-1.21469,-0.58810029,-0.22150563,-0.044935452,6.5413291,-0.94156466,-0.73026115,-0.020198323,3.4396897,-0.69696292,0.01046397,0.11177813,0.041338755,0.080362387,0.093546178,0.11690804,0.12562084,0.10034663
C15Q2,15,2,F2B19,2,19,0.088710624,0.11353003,13,0,-0.34064388,0.0045824849,0.78081927,-0.10446902,-0.18436148,-0.019894908,-2.6324511,0.11180908,-0.27239496,0.082510038,-0.39067722,-0.20288197,0.0027924767,0.079341359,0.089021509,0.17596267,0.028447491,0.056911304,0.10899942,0.07581283
C15Q2,15,2,F2B26,2,26,0.00312318,0.16462407,13,0,-0.31031849,0.0055654887,0.27778147,-0.17013782,-0.19957998,-0.057997054,-4.2954035,0.22000621,-0.95923778,0.062077475,-0.90042682,-0.21221836,0.013161823,0.14644489,0.15236045,0.15342979,0.12881704,0.11638408,0.12598829,0.13167094
C15Q2,15,2,F2B28,2,28,0.0070517533,0.20802142,16,1,-0.32018504,0.036825007,1.0522057,-0.68024006,-0.20133148,-0.078641462,-5.2115078,-0.50155552,-1.3097454,-0.12405055,-4.9116998,-0.57140514,0.029540364,0.17532429,0.11419585,0.20146153,0.18699993,0.18575624,0.17686005,0.16867848
C15Q2,15,2,F2B40,2,40,0.0086842131,0.12353001,10,0,-0.28614998,0.0033211312,1.9583141,-0.13608959,-0.20304256,-0.025455713,-1.8333379,0.20045054,-0.36603432,0.10678168,0.079517463,-0.1880575,0.0030639018,0.082147771,0.025387161,0.13534549,0.063717451,0.09453623,0.1040595,0.095879868
C15Q2,15,2,F2B48,2,48,0.0025096035,0.13054759,3,0,-0.24731418,0.001377711,-0.045902657,-0.36971372,-0.21472365,-0.036311043,7.3060471,0.3812001,-0.57058415,0.064342699,3.1533178,-0.20165003,0.0060305897,0.099373389,0.1871413,0.06713985,0.035857189,0.11129628,0.16290155,0.1014516
C15Q2,15,2,F3B06,3,6,0.0050089128,0.11752619,20,1,-0.38666099,0.020812899,-6.1265651,-0.59829723,-0.078814964,-0.015127917,-1.5529202,-0.12674356,-0.19402932,-0.29720496,-9.205852,-0.60357223,0.012662271,0.085516392,0.0028555726,0.022171096,0.0871969,0.082357316,0.10164053,0.085311096
C15Q2,15,2,F3B14,3,14,0.0052363923,0.13485648,7,0,-0.24943644,0.00023613577,0.79172368,-0.28713778,-0.21385473,-0.040560448,1.3246969,0.33949162,-0.6495781,0.084165709,1.3201051,-0.19142192,0.0059685205,0.10011165,0.13166565,0.067350204,0.064601021,0.12228089,0.068272314,0.10310282
